"unit_id","student_id","week","provider","model","tier","replicate","profile","rater_id","codes","n_codes","cq_type","cq_item","conf_primary","conf_cq","mode_primary","repaired","secs","cached","ok","error","is_not_marked","is_positive","is_negative","is_self_awareness"
"E01_w07_q01_s03","E01",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.2,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w07_q02_s01","E01",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.38,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w07_q02_s02","E01",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Negative",1,,,0.95,,"prompt",,1.28,FALSE,TRUE,,FALSE,FALSE,TRUE,FALSE
"E01_w07_q02_s03","E01",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.89,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w10_q01_s01","E01",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.85,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w10_q01_s02","E01",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.9,,"prompt",,2.64,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w10_q01_s03","E01",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.9,,"prompt",,1.75,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w10_q02_s01","E01",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.07,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w10_q02_s02","E01",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.12,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w01_q01_s01","E02",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.03,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w01_q01_s02","E02",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.88,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w01_q01_s03","E02",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Motivational","MOT1",1,0.9,"prompt",,2.98,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E02_w01_q02_s01","E02",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.22,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w01_q02_s02","E02",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.91,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w04_q01_s01","E02",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.95,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w04_q01_s02","E02",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,2.39,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w04_q01_s03","E02",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Cognitive","COG3",0.9,0.6,"prompt",,14.02,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E02_w04_q01_s04","E02",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.61,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w04_q02_s01","E02",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.11,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w04_q02_s02","E02",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.72,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w07_q01_s01","E02",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Behavioural","BEH1",0.9,0.9,"prompt",,3.94,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E02_w07_q01_s02","E02",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Metacognitive","MC2",0.9,0.9,"prompt",,4.72,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E02_w07_q01_s03","E02",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.06,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w07_q02_s01","E02",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.14,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w07_q02_s02","E02",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.89,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w10_q01_s01","E02",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.9,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w10_q01_s02","E02",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Self awareness",1,,,0.95,,"prompt",,1.67,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE
"E02_w10_q01_s03","E02",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.92,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w10_q02_s01","E02",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.87,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w10_q02_s02","E02",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.96,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w01_q01_s01","E03",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.45,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w01_q01_s02","E03",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.11,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w01_q01_s03","E03",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Motivational","MOT1",0.95,0.9,"prompt",,2.83,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E03_w01_q02_s01","E03",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.94,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w01_q02_s02","E03",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.11,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w04_q01_s01","E03",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.21,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w04_q01_s02","E03",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Cognitive","COG5",0.9,0.6,"prompt",,4.23,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E03_w04_q01_s03","E03",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.19,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w04_q02_s01","E03",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.22,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w04_q02_s02","E03",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.9,,"prompt",,5.51,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w04_q02_s03","E03",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.87,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w07_q01_s01","E03",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.9,,"prompt",,2.7,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w07_q01_s02","E03",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Behavioural","BEH1",0.95,0.9,"prompt",,5.1,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E03_w07_q01_s03","E03",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.83,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w07_q02_s01","E03",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.74,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w07_q02_s02","E03",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.89,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w10_q01_s01","E03",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.52,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w10_q01_s02","E03",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.9,,"prompt",,2.25,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w10_q01_s03","E03",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.18,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w10_q02_s01","E03",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.8,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w01_q01_s01","E04",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.01,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w01_q01_s02","E04",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.98,,"prompt",,0.77,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w01_q01_s03","E04",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Negative",1,,,0.95,,"prompt",,0.89,FALSE,TRUE,,FALSE,FALSE,TRUE,FALSE
"E04_w01_q02_s01","E04",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.6,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w01_q02_s02","E04",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,2.36,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w04_q01_s01","E04",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,0.88,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w04_q01_s02","E04",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Negative",1,,,0.9,,"prompt",,0.98,FALSE,TRUE,,FALSE,FALSE,TRUE,FALSE
"E04_w04_q01_s03","E04",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Behavioural","BEH1",0.95,0.9,"prompt",,2.89,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E04_w04_q01_s04","E04",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.97,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w04_q02_s01","E04",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.56,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w04_q02_s02","E04",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.83,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w07_q01_s01","E04",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.1,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w07_q01_s02","E04",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Metacognitive","MC4",0.9,0.9,"prompt",,6.01,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E04_w07_q01_s03","E04",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Cognitive","COG1",0.95,0.95,"prompt",,4.23,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E04_w07_q02_s01","E04",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.42,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w07_q02_s02","E04",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Self awareness",1,,,0.9,,"prompt",,3.64,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE
"E04_w10_q01_s01","E04",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.87,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w10_q01_s02","E04",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Metacognitive","MC2",1,0.6,"prompt",,4,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E04_w10_q01_s03","E04",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.39,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w10_q02_s01","E04",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.11,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w10_q02_s02","E04",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,1.85,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w01_q01_s01","E05",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.76,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w01_q01_s02","E05",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.88,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w01_q01_s03","E05",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Cognitive","COG3",0.8,0.6,"prompt",,9.75,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E05_w01_q02_s01","E05",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.98,,"prompt",,1.49,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w01_q02_s02","E05",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,0.95,,"prompt",,2.38,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w04_q01_s01","E05",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.19,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w04_q01_s02","E05",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Metacognitive","MC1",0.9,0.7,"prompt",,8.63,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E05_w04_q01_s03","E05",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Negative",1,,,1,,"prompt",,1.3,FALSE,TRUE,,FALSE,FALSE,TRUE,FALSE
"E05_w04_q01_s04","E05",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.57,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w04_q02_s01","E05",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.57,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w04_q02_s02","E05",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.78,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w07_q01_s01","E05",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Behavioural","BEH2",0.95,0.6,"prompt",,4.31,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E05_w07_q01_s02","E05",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Metacognitive","MC2",0.95,0.8,"prompt",,5.5,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E05_w07_q01_s03","E05",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.64,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w07_q02_s01","E05",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.86,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w10_q01_s01","E05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.73,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w10_q01_s02","E05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Self awareness",1,,,0.95,,"prompt",,1.95,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE
"E05_w10_q01_s03","E05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,"Motivational","MOT1",0.9,0.7,"prompt",,2.53,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E05_w10_q02_s01","E05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,1.2,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w10_q02_s02","E05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Not marked",1,,,1,,"prompt",,0.79,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q01_s01","E01",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",4,"consistency","llm:DeepSeek-V4-Flash-DSpark#r4","Not marked",1,,,1,,"prompt",,1.03,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q01_s02","E01",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",4,"consistency","llm:DeepSeek-V4-Flash-DSpark#r4","Not marked",1,,,1,,"prompt",,1.11,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q01_s03","E01",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",4,"consistency","llm:DeepSeek-V4-Flash-DSpark#r4","Positive",1,"Motivational","MOT1",0.95,0.9,"prompt",,4.4,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E01_w01_q01_s04","E01",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",4,"consistency","llm:DeepSeek-V4-Flash-DSpark#r4","Not marked",1,,,1,,"prompt",,0.82,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q02_s01","E01",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",4,"consistency","llm:DeepSeek-V4-Flash-DSpark#r4","Not marked",1,,,0.95,,"prompt",,1.39,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q02_s02","E01",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",4,"consistency","llm:DeepSeek-V4-Flash-DSpark#r4","Not marked",1,,,1,,"prompt",,1.32,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q02_s03","E01",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",4,"consistency","llm:DeepSeek-V4-Flash-DSpark#r4","Not marked",1,,,1,,"prompt",,0.98,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w04_q01_s01","E01",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",4,"consistency","llm:DeepSeek-V4-Flash-DSpark#r4","Not marked",1,,,1,,"prompt",,1.06,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
