"unit_id","student_id","week","provider","model","tier","replicate","profile","rater_id","codes","n_codes","cq_type","cq_item","conf_primary","conf_cq","mode_primary","repaired","secs","cached","ok","error","is_not_marked","is_positive","is_negative","is_self_awareness"
"E05_w10_q01_s01","E05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Not marked",1,,,0.95,,"prompt",,1.07,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w10_q01_s02","E05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Self awareness",1,,,0.8,,"prompt",,6.18,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE
"E05_w10_q01_s03","E05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Positive",1,"Motivational","MOT1",0.95,0.9,"prompt",,2.27,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E05_w10_q02_s01","E05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Not marked",1,,,1,,"prompt",,0.65,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w10_q02_s02","E05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Not marked",1,,,1,,"prompt",,0.8,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q01_s01","E01",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,11.17,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"E01_w01_q01_s02","E01",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.95,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"E01_w01_q01_s03","E01",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Motivational","MOT1",0.99,0.95,"schema",,12.22,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"E01_w01_q01_s04","E01",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,3.05,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"E01_w01_q02_s01","E01",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.46,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q02_s02","E01",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.64,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q02_s03","E01",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.73,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w04_q01_s01","E01",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.83,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w04_q01_s02","E01",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Cognitive","COG6",1,0.4,"schema",,17.67,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E01_w04_q01_s03","E01",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Motivational","MOT1",0.99,0.7,"schema",,10.91,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E01_w04_q01_s04","E01",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,3.72,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w04_q02_s01","E01",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.95,,"schema",,7.32,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w04_q02_s02","E01",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Self awareness",1,,,1,,"schema",,4.79,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE
"E01_w04_q02_s03","E01",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.51,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w07_q01_s01","E01",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,3.96,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w07_q01_s02","E01",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Behavioural","BEH1",0.99,0.95,"schema",,10.36,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E01_w07_q01_s03","E01",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,4.79,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w07_q02_s01","E01",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.92,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w07_q02_s02","E01",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Negative",1,,,0.99,,"schema",,4.31,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE
"E01_w07_q02_s03","E01",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.62,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w10_q01_s01","E01",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.7,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w10_q01_s02","E01",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Motivational","MOT2",0.99,0.9,"schema",,11.92,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E01_w10_q01_s03","E01",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Motivational","MOT1",0.95,0.7,"schema",,24.89,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E01_w10_q02_s01","E01",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,3.03,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w10_q02_s02","E01",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.98,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w01_q01_s01","E02",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.8,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w01_q01_s02","E02",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.86,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w01_q01_s03","E02",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Motivational","MOT1",0.99,0.95,"schema",,9.73,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E02_w01_q02_s01","E02",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,3.08,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w01_q02_s02","E02",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,3.04,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w04_q01_s01","E02",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.52,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w04_q01_s02","E02",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Negative",1,,,0.99,,"schema",,5.47,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE
"E02_w04_q01_s03","E02",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Cognitive","COG1",0.99,0.7,"schema",,17.12,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E02_w04_q01_s04","E02",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,7.79,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w04_q02_s01","E02",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.38,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w04_q02_s02","E02",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.57,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w07_q01_s01","E02",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,4.3,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w07_q01_s02","E02",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Metacognitive","MC2",0.99,0.85,"schema",,13.24,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E02_w07_q01_s03","E02",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,3.32,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w07_q02_s01","E02",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.2,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w07_q02_s02","E02",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,3.08,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w10_q01_s01","E02",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.85,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w10_q01_s02","E02",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Self awareness",1,,,0.99,,"schema",,3.62,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE
"E02_w10_q01_s03","E02",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.46,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w10_q02_s01","E02",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.41,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E02_w10_q02_s02","E02",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.82,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w01_q01_s01","E03",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.88,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w01_q01_s02","E03",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.47,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w01_q01_s03","E03",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Motivational","MOT1",0.99,0.95,"schema",,10.01,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E03_w01_q02_s01","E03",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,3.38,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w01_q02_s02","E03",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,3.62,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w04_q01_s01","E03",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.85,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w04_q01_s02","E03",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Cognitive","COG5",0.95,0.95,"schema",,10.88,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E03_w04_q01_s03","E03",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,3.38,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w04_q02_s01","E03",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.44,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w04_q02_s02","E03",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Negative",1,,,0.99,,"schema",,9.86,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE
"E03_w04_q02_s03","E03",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.37,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w07_q01_s01","E03",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,3.38,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w07_q01_s02","E03",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Behavioural","BEH1",0.99,0.95,"schema",,10.57,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E03_w07_q01_s03","E03",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,3.56,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w07_q02_s01","E03",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Metacognitive","MC4",0.95,0.9,"schema",,10,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E03_w07_q02_s02","E03",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,3.25,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w10_q01_s01","E03",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.52,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w10_q01_s02","E03",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,3.07,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E03_w10_q01_s03","E03",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Motivational","MOT1",0.99,0.9,"schema",,13.09,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E03_w10_q02_s01","E03",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.97,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w01_q01_s01","E04",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.66,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w01_q01_s02","E04",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.81,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w01_q01_s03","E04",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Negative",1,,,0.99,,"schema",,2.84,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE
"E04_w01_q02_s01","E04",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.54,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w01_q02_s02","E04",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.84,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w04_q01_s01","E04",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.93,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w04_q01_s02","E04",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Negative",1,,,0.99,,"schema",,2.89,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE
"E04_w04_q01_s03","E04",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Metacognitive","MC2",0.99,0.8,"schema",,10.43,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E04_w04_q01_s04","E04",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.89,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w04_q02_s01","E04",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.23,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w04_q02_s02","E04",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.77,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w07_q01_s01","E04",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,3.21,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w07_q01_s02","E04",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Negative",1,,,0.8,,"schema",,11.96,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE
"E04_w07_q01_s03","E04",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Cognitive","COG1",0.99,0.95,"schema",,9.73,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E04_w07_q02_s01","E04",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,4.23,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w07_q02_s02","E04",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Self awareness",1,,,0.99,,"schema",,3.24,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE
"E04_w10_q01_s01","E04",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.34,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w10_q01_s02","E04",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Metacognitive","MC1",0.99,0.8,"schema",,15,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E04_w10_q01_s03","E04",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,4.28,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w10_q02_s01","E04",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,5.98,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E04_w10_q02_s02","E04",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Cognitive","COG2",0.99,0.7,"schema",,13.26,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E05_w01_q01_s01","E05",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,3.16,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w01_q01_s02","E05",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,3.21,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w01_q01_s03","E05",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Cognitive","COG3",0.99,0.75,"schema",,11,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E05_w01_q02_s01","E05",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,3.25,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w01_q02_s02","E05",1,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.67,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w04_q01_s01","E05",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.19,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w04_q01_s02","E05",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Cognitive","COG3",0.9,0.8,"schema",,17.54,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E05_w04_q01_s03","E05",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Negative",1,,,0.99,,"schema",,4.67,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE
"E05_w04_q01_s04","E05",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.02,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w04_q02_s01","E05",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.79,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w04_q02_s02","E05",4,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.26,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w07_q01_s01","E05",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Behavioural","BEH2",0.99,0.95,"schema",,11.34,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E05_w07_q01_s02","E05",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Metacognitive","MC2",0.99,0.9,"schema",,10.9,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E05_w07_q01_s03","E05",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,3.56,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w07_q02_s01","E05",7,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.15,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w10_q01_s01","E05",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,0.99,,"schema",,2.69,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w10_q01_s02","E05",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,4.58,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w10_q01_s03","E05",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Positive",1,"Motivational","MOT1",0.99,0.8,"schema",,9.84,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E05_w10_q02_s01","E05",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,3.34,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E05_w10_q02_s02","E05",10,"local_ollama","gpt-oss:20b","large",1,"main","llm:gpt-oss:20b","Not marked",1,,,1,,"schema",,2.76,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q01_s01","E01",1,"local_ollama","qwen3.6:latest","large",1,"main","llm:qwen3.6:latest","Not marked",1,,,1,,"schema",,24.01,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q01_s02","E01",1,"local_ollama","qwen3.6:latest","large",1,"main","llm:qwen3.6:latest","Not marked",1,,,1,,"schema",,11.82,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q01_s03","E01",1,"local_ollama","qwen3.6:latest","large",1,"main","llm:qwen3.6:latest","Positive",1,"Motivational","MOT1",0.95,0.9,"schema",,61.65,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E01_w01_q01_s04","E01",1,"local_ollama","qwen3.6:latest","large",1,"main","llm:qwen3.6:latest","Not marked",1,,,1,,"schema",,14.84,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q02_s01","E01",1,"local_ollama","qwen3.6:latest","large",1,"main","llm:qwen3.6:latest","Not marked",1,,,0.95,,"schema",,16.26,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q02_s02","E01",1,"local_ollama","qwen3.6:latest","large",1,"main","llm:qwen3.6:latest","Not marked",1,,,0.9,,"schema",,36.42,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w01_q02_s03","E01",1,"local_ollama","qwen3.6:latest","large",1,"main","llm:qwen3.6:latest","Not marked",1,,,1,,"schema",,43.29,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w04_q01_s01","E01",4,"local_ollama","qwen3.6:latest","large",1,"main","llm:qwen3.6:latest","Not marked",1,,,1,,"schema",,10.51,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w04_q01_s02","E01",4,"local_ollama","qwen3.6:latest","large",1,"main","llm:qwen3.6:latest","Not marked",1,,,1,,"schema",,44.88,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w04_q01_s03","E01",4,"local_ollama","qwen3.6:latest","large",1,"main","llm:qwen3.6:latest","Positive",1,"Motivational","MOT1",1,0.95,"schema",,41.48,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE
"E01_w04_q01_s04","E01",4,"local_ollama","qwen3.6:latest","large",1,"main","llm:qwen3.6:latest","Not marked",1,,,1,,"schema",,21.57,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
"E01_w04_q02_s01","E01",4,"local_ollama","qwen3.6:latest","large",1,"main","llm:qwen3.6:latest","Not marked",1,,,1,,"schema",,10.74,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE
